identifier;street_name;longitude;latitude;order_of_page;original_filename;link;date;title
oai:www.wbc.poznan.pl:62773;kocha;16.904563800000002;52.395101000000004;other_page;0334_0001.djvu;http://www.wbc.poznan.pl/Content/62773;1939.03.09;Dziennik Poranny 1939.03.09 R.5 Nr56
oai:www.wbc.poznan.pl:62773;niegolewskich;16.897963100000002;52.395898100000004;other_page;0338_0001.djvu;http://www.wbc.poznan.pl/Content/62773;1939.03.09;Dziennik Poranny 1939.03.09 R.5 Nr56
oai:www.wbc.poznan.pl:62773;paderewskiego;16.9305354;52.4078563;last_page;0335_0001.djvu;http://www.wbc.poznan.pl/Content/62773;1939.03.09;Dziennik Poranny 1939.03.09 R.5 Nr56
oai:www.wbc.poznan.pl:62773;niska;16.914902899999998;52.4155532;last_page;0335_0001.djvu;http://www.wbc.poznan.pl/Content/62773;1939.03.09;Dziennik Poranny 1939.03.09 R.5 Nr56
oai:www.wbc.poznan.pl:50774;lodowa;16.898786800000003;52.39179790000001;first_page;0122.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;magazynowa;16.926644600000003;52.412389399999995;first_page;0122.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;kocha;16.904563800000002;52.395101000000004;other_page;0125.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;niska;16.914902899999998;52.4155532;other_page;0125.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;szyling;16.946530399999997;52.4215909;other_page;0124.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;kocha;16.904563800000002;52.395101000000004;other_page;0124.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;pocztowa;16.9287747;52.41022529999999;other_page;0120.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;wielka;16.9376537;52.4085841;other_page;0120.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;raczyńskiego;16.934317800000002;52.410340000000005;last_page;0123.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;karola;16.906574600000003;52.4108263;last_page;0123.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;górna wilda;16.924107199999998;52.3959495;last_page;0121.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:50774;szkolna;16.9320595;52.4067568;last_page;0121.djvu;http://www.wbc.poznan.pl/Content/50774;1938.01.27;Dziennik Poranny 1938.01.27 R.4 Nr21
oai:www.wbc.poznan.pl:47590;dominikańska;16.936497199999998;52.4095036;first_page;1106.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;fredry;16.9177031;52.4096504;first_page;1106.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;kozia;16.9327379;52.4072568;first_page;1106.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;plac wolności;16.9274977;52.40782830000001;first_page;1106.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;wroniecka;16.934120899999996;52.410060400000006;first_page;1106.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;żydowska;16.9351622;52.409768;first_page;1106.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;kopernika;16.9329862;52.402379700000004;other_page;1103.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;piotra;16.930022;52.4045005;other_page;1105.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;rzeczypospolitej;16.923525;52.4124729;other_page;1105.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;pocztowa;16.9287747;52.41022529999999;other_page;1101.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47590;szeroka;16.9376537;52.4085841;last_page;1102.djvu;http://www.wbc.poznan.pl/Content/47590;1935.10.09;Dziennik Poranny 1935.10.09 R.1 Nr184
oai:www.wbc.poznan.pl:47270;27 grudnia;16.9234044;52.408103499999996;first_page;0938.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;dominikańska;16.936497199999998;52.4095036;first_page;0938.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;dąbrowskiego;16.8593741;52.4262224;first_page;0938.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;fredry;16.9177031;52.4096504;first_page;0938.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;focha;16.870689300000002;52.375445000000006;other_page;0936.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;kraszewskiego;16.902624199999998;52.41010259999999;other_page;0936.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;piekary;16.570041399999997;52.29995220000001;other_page;0936.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;plac wolności;16.9274977;52.40782830000001;other_page;0936.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;chopina;16.918961300000003;52.413680299999996;other_page;0937.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;wysoka;16.90782;52.412490999999996;other_page;0937.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;pocztowa;16.9287747;52.41022529999999;other_page;0933.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:47270;rybaki;16.9307639;52.402308399999995;last_page;0934.djvu;http://www.wbc.poznan.pl/Content/47270;1935.09.06;Dziennik Poranny 1935.09.06 R.1 Nr156
oai:www.wbc.poznan.pl:46869;królewski;16.923454500000002;52.4097365;first_page;0310.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;karola;16.906574600000003;52.4108263;first_page;0310.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;kopernika;16.9329862;52.402379700000004;first_page;0310.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;27 grudnia;16.9234044;52.408103499999996;other_page;0314.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;fredry;16.9177031;52.4096504;other_page;0314.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;plac wolności;16.9274977;52.40782830000001;other_page;0314.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;pocztowa;16.9287747;52.41022529999999;other_page;0314.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;św. marcin;16.9220679;52.4068771;other_page;0314.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;żydowska;16.9351622;52.409768;other_page;0314.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;3 maja;16.924739000000002;52.409063;other_page;0312.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;królewski;16.923454500000002;52.4097365;other_page;0311.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;palacza;16.878239699999998;52.390942100000004;other_page;0311.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:46869;bacha;16.9160578;52.39157470000001;last_page;0313.djvu;http://www.wbc.poznan.pl/Content/46869;1935.05.01;Dziennik Poranny 1935.05.01 R.1 Nr52
oai:www.wbc.poznan.pl:73472;pocztowa;16.9287747;52.41022529999999;first_page;493_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:73472;kocha;16.904563800000002;52.395101000000004;other_page;496_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:73472;nowowiejskiego;16.923525;52.4124729;other_page;498_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:73472;traugutta;16.917382500000002;52.385329;other_page;498_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:73472;rzeczypospolitej;16.923525;52.4124729;last_page;495_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:73472;wielka;16.9376537;52.4085841;last_page;495_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:73472;kocha;16.904563800000002;52.395101000000004;last_page;494_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:73472;wielka;16.9376537;52.4085841;last_page;494_0001.djvu;http://www.wbc.poznan.pl/Content/73472;1938.10.06;Dziennik Poranny 1938.10.06 R.4 Nr229
oai:www.wbc.poznan.pl:50749;bema;16.930493;52.386942;first_page;0549.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;niska;16.914902899999998;52.4155532;other_page;0551.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;harda;16.8960352;52.3989272;other_page;0551.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;parkowa;16.903639899999998;52.3966999;other_page;0551.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;kocha;16.904563800000002;52.395101000000004;other_page;0551.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;pocztowa;16.9287747;52.41022529999999;other_page;0552.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;ratajczaka;16.9249861;52.40587970000001;other_page;0552.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;żydowska;16.9351622;52.409768;other_page;0552.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;kilińskiego;16.9191837;52.3911402;other_page;0550.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;krasińskiego;16.9122155;52.4123011;other_page;0550.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;pocztowa;16.9287747;52.41022529999999;other_page;0550.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;cesarska;16.911282699999997;52.4110435;last_page;0548.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;kocha;16.904563800000002;52.395101000000004;last_page;0548.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:50749;królewski;16.923454500000002;52.4097365;last_page;0548.djvu;http://www.wbc.poznan.pl/Content/50749;1936.04.18;Dziennik Poranny 1936.04.18 R.2 Nr91
oai:www.wbc.poznan.pl:51011;królewski;16.923454500000002;52.4097365;first_page;0771.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;niska;16.914902899999998;52.4155532;first_page;0771.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;piotra;16.930022;52.4045005;other_page;0770.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;wielkopolska;16.9138111;52.4185789;other_page;0769.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;powstańców wielkopolskich;16.9202728;52.4042795;first_page;0773.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;kocha;16.904563800000002;52.395101000000004;first_page;0773.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;fredry;16.9177031;52.4096504;other_page;0774.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;plac wolności;16.9274977;52.40782830000001;other_page;0774.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;pocztowa;16.9287747;52.41022529999999;other_page;0774.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;żydowska;16.9351622;52.409768;other_page;0774.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:51011;matejki;16.900091699999997;52.400732500000004;last_page;0772.djvu;http://www.wbc.poznan.pl/Content/51011;1936.06.03;Dziennik Poranny 1936.06.03 R.2 Nr128
oai:www.wbc.poznan.pl:62783;wielka;16.9376537;52.4085841;first_page;0393_0001.djvu;http://www.wbc.poznan.pl/Content/62783;1939.03.21;Dziennik Poranny 1939.03.21 R.5 Nr66
oai:www.wbc.poznan.pl:62783;fredry;16.9177031;52.4096504;other_page;0397_0001.djvu;http://www.wbc.poznan.pl/Content/62783;1939.03.21;Dziennik Poranny 1939.03.21 R.5 Nr66
oai:www.wbc.poznan.pl:62783;wielka;16.9376537;52.4085841;first_page;0394_0001.djvu;http://www.wbc.poznan.pl/Content/62783;1939.03.21;Dziennik Poranny 1939.03.21 R.5 Nr66
oai:www.wbc.poznan.pl:62783;szeląg;16.946530399999997;52.4215909;last_page;0398_0001.djvu;http://www.wbc.poznan.pl/Content/62783;1939.03.21;Dziennik Poranny 1939.03.21 R.5 Nr66
oai:www.wbc.poznan.pl:62783;noskowskiego;16.9170949;52.4133728;last_page;0398_0001.djvu;http://www.wbc.poznan.pl/Content/62783;1939.03.21;Dziennik Poranny 1939.03.21 R.5 Nr66
oai:www.wbc.poznan.pl:61295;piotra;16.930022;52.4045005;first_page;0336_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;rzeczypospolitej;16.923525;52.4124729;first_page;0336_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;szyling;16.946530399999997;52.4215909;other_page;0337_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;pocztowa;16.9287747;52.41022529999999;other_page;0333_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;kocha;16.904563800000002;52.395101000000004;other_page;0334_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;focha;16.870689300000002;52.375445000000006;first_page;0338_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;wielka;16.9376537;52.4085841;first_page;0338_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;chwaliszewo;16.9433704;52.4088456;first_page;0338_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:61295;paderewskiego;16.9305354;52.4078563;last_page;0335_0001.djvu;http://www.wbc.poznan.pl/Content/61295;1937.09.03;Dziennik Poranny 1937.09.03 R.3 Nr204
oai:www.wbc.poznan.pl:51060;wielka;16.9376537;52.4085841;first_page;0540.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;rzeczypospolitej;16.923525;52.4124729;first_page;0540.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;lodowa;16.898786800000003;52.39179790000001;first_page;0540.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;pocztowa;16.9287747;52.41022529999999;first_page;0540.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;niska;16.914902899999998;52.4155532;first_page;0540.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;wielka;16.9376537;52.4085841;first_page;0542.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;bema;16.930493;52.386942;first_page;0542.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;kozia;16.9327379;52.4072568;first_page;0542.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;klasztorna;16.935188699999998;52.4077194;other_page;0546.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;marcinkowskiego;16.9291015;52.4091089;other_page;0546.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;młyńska;16.926399399999998;52.4109381;other_page;0546.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;szkolna;16.9320595;52.4067568;other_page;0546.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;wielka;16.9376537;52.4085841;last_page;0543.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;wszystkich świętych;16.9375655;52.4055933;last_page;0543.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;szwajcarska;16.921329800000002;52.395309600000004;last_page;0543.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;maryi;16.907478100000002;52.4084792;last_page;0543.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;nowowiejskiego;16.923525;52.4124729;last_page;0543.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;górna wilda;16.924107199999998;52.3959495;other_page;0541.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;młyńska;16.926399399999998;52.4109381;other_page;0541.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;szkolna;16.9320595;52.4067568;other_page;0541.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;wrocławska;16.9330846;52.40661530000001;other_page;0541.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;działyńskich;16.9238142;52.41114;other_page;0545.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;wielka;16.9376537;52.4085841;last_page;0544.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:51060;warszawska;16.999973100000002;52.41017009999999;last_page;0544.djvu;http://www.wbc.poznan.pl/Content/51060;1938.04.20;Dziennik Poranny 1938.04.20 R.4 Nr90
oai:www.wbc.poznan.pl:61270;pocztowa;16.9287747;52.41022529999999;first_page;0211_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;młyńska;16.926399399999998;52.4109381;first_page;0216_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;rybaki;16.9307639;52.402308399999995;first_page;0216_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;słowackiego;16.906574600000003;52.4108263;last_page;0214_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;wały jana iii;16.9196307;52.4079226;last_page;0214_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;czesława;16.921378100000002;52.3970803;other_page;0215_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;kocha;16.904563800000002;52.395101000000004;other_page;0212_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;szeroka;16.9376537;52.4085841;other_page;0212_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;niska;16.914902899999998;52.4155532;other_page;0212_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:61270;niska;16.914902899999998;52.4155532;last_page;0213_0001.djvu;http://www.wbc.poznan.pl/Content/61270;1937.08.11;Dziennik Poranny 1937.08.11 R.3 Nr184
oai:www.wbc.poznan.pl:47693;fredry;16.9177031;52.4096504;first_page;1410.djvu;http://www.wbc.poznan.pl/Content/47693;1935.12.06;Dziennik Poranny 1935.12.06 R.1 Nr233
oai:www.wbc.poznan.pl:47693;dąbrowskiego;16.8593741;52.4262224;other_page;1411.djvu;http://www.wbc.poznan.pl/Content/47693;1935.12.06;Dziennik Poranny 1935.12.06 R.1 Nr233
